"","id","lang","geo","created_at","retweet_count","favorite_count","full_text"
"531",1256541823343919104,"en","","2020-05-02 11:11:30",27,12,"🚨 GOV. NEWSOM UNDER FIRE FOR HIS MYSTERIOUS BILLION DOLLAR MASK DEAL WITH COMMUNIST CHINA   First he gives millions of tax payers money to illegal aliens. Now he gives billions of tax payers money to China.  😳😡 #COVID  https://t.co/NuPmi7IfIH  #VoteRedToSaveAmerica2020  #TWGRP https://t.co/oyrOCVnwI8"
"532",1256540357405310976,"en","","2020-05-02 11:05:41",0,0,"So many people with a mask in a country with zero #covid cases. https://t.co/6QYFAB5CEy #NorthKorea"
"533",1256537686963257344,"en","","2020-05-02 10:55:04",0,2,"The dolt @ChrisMurphyCT travels around with his elitist passport but can’t wear a mask 😷 right.  #COVID #DropKickMurphy https://t.co/LhjP5XGRrK"
"534",1256534801198309376,"en","","2020-05-02 10:43:36",0,1,"Please Read this whole thread.  If this doesn’t put a fire under your butt to take off that stupid #mask, I don’t know what will!   #PatriotsUnite  #COVID #COVID2019  #UnitedNotDivided  #TakeOffTheMask https://t.co/urDr4YKmV4"
"535",1256534083208990720,"en","","2020-05-02 10:40:45",0,0,"This video is a disgrace to the great commonwealth of Massachusetts.   Side note - @marty_walsh : millennials are NOT the issue. We are hard working adults. Figure out your vocabulary. You sound uneducated. #COVID__19 #COVID https://t.co/6avXFqHEyj"
"536",1256527659867287552,"en","","2020-05-02 10:15:13",0,0,"#Covid and the #GOP management of our health care. Profits! How Profit and Incompetence Delayed N95 Masks While People Died at the VA https://t.co/ZeNMjmEK1p via @TPM"
"537",1256526630677291008,"en","","2020-05-02 10:11:08",0,3,"100% cotton mask with filter,washable and reusable. Let’s beat #covid-19. https://t.co/cB0wn8ATHT"
"538",1256521148998844416,"en","","2020-05-02 09:49:21",0,0,"#knysna @FoodLoversMkt nit enforcing #SocialDistancing in its parking area. Also not no-mask-no-enrty rule. #Level4Regulations #COVID"
"539",1256515988675313664,"en","","2020-05-02 09:28:51",1,0,"It’s to the point I base my outfit colors on what mask I’m going to wear... still gotta look fresh while following CDC guidelines......... #COVID #COVID__19"
"540",1256511961266823168,"en","","2020-05-02 09:12:51",0,1,"Wear  protective clothing to save life ........Wear face mask and glove when meeting crowd ...or traveling .... #COVID"
"541",1256511244053483520,"en","","2020-05-02 09:10:00",0,2,"Link for order: https://t.co/r2iBqOjWJV  #Masks #coronavirus #Corona #CoronaVirusDE #Quarantine #Social_Distancing #COVIDー19 #COVID #Covid_19 #facemasks #facemask #teepublic #lockdown2020 #FavoriteMWord #timotheechalametleaked #ReallyGetsMeStarted https://t.co/uIHKHe731g"
"542",1256510208970493952,"en","","2020-05-02 09:05:53",1,0,"Senior Citizen Funny Quote Elderly Man Black Cotton Face Mask https://t.co/G9HWJuYPvK via @zazzle #mask #facemask #COVID #coronavirus"
"543",1256509653120438272,"en","","2020-05-02 09:03:40",0,1,"The #Mask: A Little Effort !!  The RSKS India is organizing relief and awareness programs in order to provide safety from COVID-19.  #Togetherwecan  #TWC  #Covid-19 #corona #warrior #women #socialworker #RSKSindia https://t.co/9mTBnfBdxW"
"544",1256507638965317632,"en","","2020-05-02 08:55:40",0,3,"So in my village, you can't share your mask 😷⛔ but you can share your umbrella ☔☑️  #Covid #COVIDー19 https://t.co/VzlhICF5HQ"
"545",1256505840074358784,"en","","2020-05-02 08:48:31",0,0,"Very Disappointed to see PNB officials violating Social Distancing Norms and many not wearing Mask.  At shakti nagar branch Delhi .  @pnbindia @PMOIndia @ArvindKejriwal @narendramodi   #coronavirus #lockdownindia #Covid_19 #COVID  #SocialDistancing #violation"
"546",1256504580248043520,"en","","2020-05-02 08:43:31",0,0,"Mike Pence retaliates against reporter for telling the truth—Pence knew he should wear a mask https://t.co/XsAlQiEv9g #p2 #COVID-19"
"547",1256504330783305728,"en","","2020-05-02 08:42:31",0,0,"A guide on when to use a mask! #Covid19 #Covid #Corona #Quarantine #QuarantineLife #Masks #Masks4All https://t.co/SeKRxczw4H"
"548",1256502434064670720,"en","","2020-05-02 08:34:59",0,0,"#Covid-19 How to put MASK on Face Correctly https://t.co/aDdnvAH3P4 via @YouTube"
"549",1256501131657633792,"en","","2020-05-02 08:29:49",0,0,"Know more about Masks... #COVID__19 #coronavirus #covidindia #COVID #coronavirusinindia #CoronavirusLiar #CoronaWillEndSoon #CoronavirusOutbreakindia #Coronavirustruth #Covid19SA #Masks #N95masks #mask #covidmask #buddydoctor https://t.co/Q9pfZGBr0c"
"550",1256496842684026880,"en","","2020-05-02 08:12:46",0,0,"Camping was conducted to create awareness on #COVID-19 at Mohare village during campaign social distancing, frequently hand wash with sanitizer,wearing of mask, use of machinery during agriculture operation was highlighted. https://t.co/KqJSgDFzjd"
"551",1256495333539889152,"en","","2020-05-02 08:06:46",0,1,"Is this the ""essential"" new fashion accessories?  https://t.co/hjGRPno5xj If you're going to have to wear one you may as well look good. #mask #facemask #facemasks #corona #COVID #Halloween #horror #movies #theshining #overlookhotel #hausu #pumpkin #scarymovies #cool #fashion https://t.co/S0UpoApLxC"
"552",1256495122692411392,"en","","2020-05-02 08:05:56",1,0,"How to make nose mask with ur socks . #palava #corona #covid #repost #staysafe #who @wizkidayo @Femiakuti @RealSeunKuti @humblesmiths @ALIBABAGCFR @DONJAZZY @AYCOMEDIAN @real_mercyeke @basket_mouth @davido PLS ONLY IF CAN RETWEET. we could be impacting a soul.Greet u boses. R. T https://t.co/91XADHpF0N"
"553",1256493728807739392,"en","","2020-05-02 08:00:24",1,2,"To help offer some added peace of mind to our clients,  we introduce the Marpac face mask, aimed at the public. Soft, comfortable and easy to use they are available from next week via our website https://t.co/mBsQrYY2Gw #COVID-19 #SLT #Dental @swallowsgroup @MouthCancerMCF https://t.co/phInTKfBt8"
"554",1256492223648145408,"en","","2020-05-02 07:54:25",0,0,"#COVID #COVID__19  Face Mask alone wouldn't suffice. Kids should be mandated to wear Coveralls and Goggles, to protect themselves from #CoronaVirus #SARS_COV_2 virus attack.  But is it practical? In Chennai the Temperature feel is about 40°C :-) https://t.co/zpi8u0iDkN"
"555",1256489965111967744,"en","","2020-05-02 07:45:26",6,24,"Mask and Soap distribution at ground level by Urban Local Body  Bhargain, Kasganj ensuring no one is left behind.. #Covid-19 #CovidUP #safetyforall #unitedwestand https://t.co/3LfGbvWUBB"
"556",1256486466877825024,"en","{'type': 'Point', 'coordinates': [48.86499, 2.33681]}","2020-05-02 07:31:32",0,0,"My mask of the day ... Couture by @onauratoutvu  #onauratoutvu #onauratoutvuaccessories #onauratoutvufashion #yassensamouilov #liviastoianova #mask #facemask #crystals #sparkling #getyourmask #mask #covid #covid19... https://t.co/9mHRqOdWPt"
"557",1256483130761834496,"en","","2020-05-02 07:18:17",10,17,"Wear a mask Keep social distancing  Dont let easing up by stupid politicians make you feel complacent. We are through this people. 😷 #COVID https://t.co/bVWS4CFBue"
"558",1256478618580123648,"en","","2020-05-02 07:00:21",0,3,"Use mask, prevent from #Covid-19 and other infections  Such as other allergic reactions from dust. #Covid19India https://t.co/KnJO5JJ72N"
"559",1256475721033187328,"en","","2020-05-02 06:48:50",0,0,"I just realized that I can say whatever I want to anyone, whenever I want. Especially those too close to me, physically, in public.   Just as long as I wear a mask and imitate how I imagine someone else sounds like that is probably to close too all of us involved. #pandy #covid"
"560",1256474043055824896,"en","","2020-05-02 06:42:10",0,0,"A avant-garde leather mask custom made. . . .  . . #leathernask #mask #covid #stayhome #leathercraft #leathercrafter #fightcovid19 #masks #stoneforgold #avantgarde garde https://t.co/51ZJkqq9yM"
"561",1256473324554723328,"en","","2020-05-02 06:39:19",0,0,"Hey man, its the 2nd of May already?! Prove it, dude! What is time? I haven’t seen anything other than my CLOSE, SUPER intimate friends, their full bag of ammo, and their FULL faces; not obscured by any mask or anything! Rock on! #covid"
"562",1256467066812579840,"en","","2020-05-02 06:14:27",20,49,"Another ridiculous advice related to #mask use !  ́tip your mask’ ... this demand is probably making #covid smile and his one of the reason why #experts are against universal masking https://t.co/WHc6AbvPOe"
"563",1256464137862836224,"en","","2020-05-02 06:02:49",0,0,"It’s incredible how people are making an effort to fight against the #COVID-19 friend turns his factory to make water washable and anti-bacteria #mask in Vietnam. Is anyone interested? #coronavirus #Masks https://t.co/rx77q1HGM9"
"564",1256459556781125632,"en","","2020-05-02 05:44:36",0,0,"Guidelines to wear a cloth mask properly. #CoronaLockdown #CoronavirusOutbreak #COVID__19 #COVID #coronavirus #mask #maskchallenge https://t.co/xMJmgoQnwY"
"565",1256453415401590784,"en","","2020-05-02 05:20:12",0,0,"Mask up Milwaukee!  #maskupmke #covid #covid19 #masks #milwaukee #nurses #community https://t.co/IrEOTZ2ait"
"566",1256452333904580608,"en","","2020-05-02 05:15:54",0,1,"Global Tenders / RFP For Ventilators To Fight COVID-19 Fetch more&gt;&gt;&gt;https://t.co/eRiuC9RFvt #artificalrespirationequipment #Ventilators #hospitalVentilator #ICUVentilator #maskrespirator #MechanicalVentilator #respirator #Ventilator #Covid19 #Covid-19 #Coronavirus #coronaviruswho https://t.co/WcVXzmE6Ky"
"567",1256451204806086656,"en","","2020-05-02 05:11:25",0,0,"Premium quality Ce Certified mask to keep you and your family safe #pharma #pharmacy #pharmacist #health #medicine #healthcare #medical #pharmaceuticals #biotech #pharmacology #biotechnology #healthandsafety #Coronavirus #COVID19 #COVID #sanitizer #handsanitizer https://t.co/jp076KrQiY"
"568",1256448187478441984,"en","","2020-05-02 04:59:26",0,0,"Global Tenders / RFP For N-95 Masks To Fight COVID-19 Fetch more&gt;&gt;&gt;https://t.co/jmkBqQPlVq #FFP1Mask #N-95Masks #MaskRespirator #MedicalMask #N95Mask #N/95Mask #N-95Mask #SurgicalMask #FaceMasks #Mask #respirator #Covid19 #Covid-19 #Coronavirus #coronaviruswho #coronavirusupdate https://t.co/3d36WpwMpe"
"569",1256444927879204864,"en","","2020-05-02 04:46:29",0,0,"Face Masks on sale! ;)   #etsy shop: 100% cotton face mask with filter pocket/ washable/ reusable  https://t.co/SIJnHPt53Q #facemask #mask #cottonmask #COVID-19 #Covid19"
"570",1256440784607420416,"en","","2020-05-02 04:30:01",0,0,"Act now and get a free* COVID 19 face mask in ABQ and Rio Rancho! Click here foe details: https://t.co/8hhb87QXME #Free #FaceMask #ABQ #COVID19 #COVID #COVIDfaceMask #FreeFaceMaskABQ #FreeFaceMask #GetAFaceMask #EasyFaceMask #COVIDABQ #CustomNM #RoofingInspection #RioRancho #NM"
"571",1256437100452491264,"en","","2020-05-02 04:15:22",3,3,"Volunteers of PJS are sensitizing people on use of face Mask, Handwashing and Social distance along with distribution of face Mask and Soap to marginalised communities.  #Handwashing #Stayathome #Socialdistance   #Bhadrak #Covid-19  #OdishaFightsCorona https://t.co/ANGDnhOKlN"
"572",1256435289532313600,"en","","2020-05-02 04:08:11",11,27,"Share this with anyone who fails to understand why wearing a mask is not only smart, but is the neighborly thing to do.  #WearYourMask #Coronavirus #COVID 😷 https://t.co/Acb4gHYTxV"
"573",1256433311573962752,"en","","2020-05-02 04:00:19",0,0,"My power is out. Or is it? #TigerKing #pandemic #covid #aliens #NorthKorea #trump #biden #LastDance #bbc #cnn #mask #sip #michigan #alexjones #sweden #community #fauci #mueller #doj #barr #Democrat #bleach #MayDay  #AlexJonesWillEatYourAss #DeepState #NationalDecisionDay https://t.co/rwLeijFiMj"
"574",1256430263179018240,"en","{'type': 'Point', 'coordinates': [38.8951, -77.0367]}","2020-05-02 03:48:12",0,0,"Coming into #week8 : Never mind the #math - the point is that it takes all of us to be wearing #mask to make protecting others effective.   #covid #covid19 #cheflife #wearamask #socialdistancing #flattenthecurve... https://t.co/lhKmFZrBg4"
"575",1256429916868022272,"en","","2020-05-02 03:46:50",0,1,"Be socially responsible like Joker. Wear a mask. Lol! #coronavirus  #COVID19  #COVID  #carantine #SocialDistancing https://t.co/JWNZyLj22h"
"576",1256427168768262144,"en","","2020-05-02 03:35:54",0,0,"Can’t find mask anywhere? Get your own stockpile!  We updated our mask website, check it out: https://t.co/s6oGwxYzBM       #n95mask #covid"
"577",1256426473986174976,"en","","2020-05-02 03:33:09",0,0,"Mask Off by Future has gotta be the anthem we all blast at the end of the #covid quarantine. Sorry I don't make the rules"
"578",1256424325063692288,"en","","2020-05-02 03:24:36",0,2,"I didn’t wake up this morning thinking I would end up at an anti-lockdown protest, but here we are, May 2020. Happy Friday @CourthouseNews   Hope this captures #COVID-times in #Denver (and thank to my mother-in-law for the mask)  https://t.co/o22xDnNICV"
"579",1256421868401119232,"en","","2020-05-02 03:14:51",1,1,"Man wears a paper face mask,walking along street with shops being closed during the movement control order due to the #outbreak of the #coronavirus disease #COVID-19 in #labuanmalaysia .  https://t.co/CxqBfGzk3D"
"580",1256412352708259840,"en","","2020-05-02 02:37:02",0,0,"New #COVID mask pickup lines: That mask can’t hide the beauty jumping out from your eyes  Is that a bra on ur face or R u just happy to see me? We can have safe sex as long as R faces are covered  If we both walk on our hands while naked we will be able to safely see each other"
"581",1256408574726635520,"en","","2020-05-02 02:22:01",0,2,"Yesterday the @riteaid pharmacy assistant came to the drive through window and took off her mask to speak. Now I am afraid to take my heart medication. I am so sick of people not being trained and educated properly. I had to spray my medicine bottles and then I wiped down. #COVID"
"582",1256407962060492800,"en","","2020-05-02 02:19:35",0,0,"The Egyptian Pharaoh King Tut Mask T-shirt, Tutankhamun T-Shirt by Bahaa's Tee for $17.99 https://t.co/5JGpr1iS05 via @amazon  #Miami #NewYork #USA #Friday #FridayVibes #Amazon #fashion #summer #NYFW #tshirt #Flowers #floral #NYC #NY #tut #kingtut  #COVID #CoronaCrisis https://t.co/EZ0u7ZWhyM"
"583",1256403550982287360,"en","","2020-05-02 02:02:04",0,4,"Jeez...this is why we can’t have nice things.  Whomever stole the mask from this lion, please return to @Chicago_Police.  #Chicago #PIO #Coronavirus #COVID #PPE https://t.co/ZcLhaLoJ9l"
"584",1256402308239261696,"en","","2020-05-02 01:57:07",0,0,"Coronavirus: in a pop-up lab in Beijing, this firm is trying to clean up China’s murky face mask industry, reports ⁦@orangewang_⁩ #china #China #ChinaVirus #coronavirus #covid #COVID #masks #mask #facemask  https://t.co/aCGgyWwGQw"
"585",1256399352781668352,"en","","2020-05-02 01:45:23",0,0,"Wonder if there would be such a large number of ""reported"" #covid ""cases"" in #CO if it weren't incentivized by vacation or #stimulus! Problem is stupid, unhealthy, mandated #mask wearing &amp; interference in our #rights for NO good reason."
"586",1256394643547123712,"en","","2020-05-02 01:26:40",0,1,"Here’s some #lockdown fun.  Rename your favourite movies with a Covid-19/quarantine flavour. #thatsISOtainment #ISOmovietitles   #COVID19au #covid #lockdown #Quarantine #isomovietitles   I’ll go first ...  “No Mask for Old Men”"
"587",1256393632363368448,"en","","2020-05-02 01:22:39",2,3,"They continue their efforts to tge best of their ability #SHGs @RGMVP Continuous effort and alertness and following govt protocol are the keys to fight with #COVID-19: community is crucial stakeholder in this. Mask making and #handwashing demonstration at Pindra, Varanasi. https://t.co/zdqdzQkEUm"
"588",1256383422437744640,"en","","2020-05-02 00:42:05",0,1,"#covid please tell them to water their mask #coronavirus #the1975 #TheHalfOfIt #joonieclub #BelieveInBamBamDay https://t.co/w9yBad5Tap"
"589",1256383212860866560,"en","","2020-05-02 00:41:15",0,0,"Can we now declare that if your going food shopping or entering a place of business and your not wear a mask your just a selfish asshole? #Masks4All #Covid_19 #COVID #COVIDIOTS #Masks"
"590",1256382742159376384,"en","{'type': 'Point', 'coordinates': [40.94, -73.82611111]}","2020-05-02 00:39:22",0,0,"The landlord of this Bronxville boutique owner @weeziedboutique is trying to evict her from her shop in the middle of #covid. She’s not leaving without a fight!! Mask on.. or mask off☄️☄️☄️ @ Bronxville, New York https://t.co/PLwL3tHJ0G"
"591",1256380503231430656,"en","","2020-05-02 00:30:29",0,1,"Literally just witnessed a @Starbucks employee with no gloves on holding my cold brew he was making, take off his mask and spit into the air all over my drink. Wtf. Now I understand why #covid is spreading like wild. 🤨"
"592",1256379838186782720,"en","","2020-05-02 00:27:50",0,0,"New prints up in the @Etsy shop! Limited quantities! My adorable cactus print is all gone but these new babies are just as pretty! #handmade #mask #covid #covid19 #quarantine #quarantinelife #makersgonnamake... https://t.co/q80JxpSiUu"
"593",1256378835123216384,"en","","2020-05-02 00:23:51",0,0,"DIY face mask took me 5 mins and no sewing! #doingmypart #diy #kidsactivities #fashionista #inthistogether #covid  https://t.co/uP2K4w8kw3 https://t.co/8ppBCijC7x"
"594",1256370806822629376,"en","","2020-05-01 23:51:57",4,12,"Thank you to @UCRSoM #students like Anum Iqbal, member of the #InlandEmpire #COVID19 #Student Taskforce, who last week dropped off @ARMCSB a box of #faceshields donated by @Ford. @UCRiverside @ie_students #facemasks #faceshield #facemask #masks #mask #coronavirus #Covid_19 #COVID https://t.co/u5PrYcqptg"
"595",1256368838842691584,"en","","2020-05-01 23:44:08",0,0,"dzenan78s rep’n today with his ‘Cuse 9er shirt 😂 ⚫️🔵⚫️ #bluegrit #mask #facemask #holdtheline #thethinblueline #covid #corona #pandemic #police #firstresponders @ Syracuse, New York https://t.co/AIHtzNugkl"
"596",1256367637472444416,"en","","2020-05-01 23:39:21",2,7,"The face mask is the new tinfoil hat. #coronavirus #COVID"
"597",1256366568176402432,"en","","2020-05-01 23:35:06",1,3,"I’m waiting on a ferry to take me home, lots of people here and no one is keeping their distance and I’m the only one wearing a mask, Covid-19 isn’t going away any time soon. #COVID #ScottyFromMarketing"
"598",1256366259915984896,"en","","2020-05-01 23:33:53",1,0,"#Breaking: Reports Washington State had ordered and received from #China more than 6 million face masks (Chinese N95) late April. They were found defective and returned...    #COVID"
"599",1256364014457753600,"en","{'type': 'Point', 'coordinates': [33.9481, -117.396]}","2020-05-01 23:24:57",0,0,"My new mask makes me feel #sassy #facemask #covid #therona #facemaskselfie #dayofthedead #sugarskulls #theelliottscloset @ Riverside, California https://t.co/pMCb9eXvFX"
"600",1256363190415437824,"en","","2020-05-01 23:21:41",0,1,"🛑 if you need #COVID masks my job is fully stocked &amp; delivering in 1-2 days  ➡️ *use code ""pama3000"" for any order over $200 to get a discount &amp; help me out via commission    👨🏾‍⚕️ 1-ply: https://t.co/L4ehuuUbJX  👨🏾‍⚕️ 3-ply: https://t.co/IDcNtyRmjh  👨🏾‍⚕️ custom: https://t.co/r8Abs0CdgK https://t.co/tlf40CZWdR"
"601",1256362227378126848,"en","","2020-05-01 23:17:51",0,0,"⁦@realDonaldTrump⁩ ⁦@GovAbbott⁩ ⁦@GovernorPerry⁩ yea I’ll get my hair done here. Judge Jenkins can stay home under his bed with mask on #FakePandemic #COVID #KAG2020 #LiberateTexas #LiberateAmerica https://t.co/WouzPD8TS2"
"602",1256362186261200896,"en","","2020-05-01 23:17:41",1,0,"Thank you @KUOWRadke for featuring Ruby Grose-Gray in the ""Voices of the Pandemic"" series. Ruby shares her #COVID experience, caring for her husband who lives with #Alzheimers. Listen here: https://t.co/JK84Y9w9FO"
"603",1256361376735469568,"en","","2020-05-01 23:14:28",0,7,"Ok I can’t handle it anymore. Can someone explain the whole “mask in your own car” thing to me? Like what’s going on? You scared of your own germs? 😷 #COVID"
"604",1256358442475778048,"en","","2020-05-01 23:02:49",7,6,"The @ASU study suggests that face mask wearing by the general public should be implemented nationwide and without delay, even if most masks are homemade and of relative low quality.  https://t.co/xuJULUoP4l #COVID #coronavirus #math https://t.co/gEdRqotIGg"
"605",1256358039642271744,"en","","2020-05-01 23:01:13",0,0,"Face masks will be required inside or in line for essential businesses, health care facilities, and public transportation in Denver. #covid #coronavirus  https://t.co/1Xc6SEr2m7"
"606",1256358035024416768,"en","","2020-05-01 23:01:12",0,0,"The COVID-19 Files: To Mask or Not to Mask: https://t.co/7ueDDS1YIu #COVID-19 #Coronavirus #Masks4All https://t.co/BWuf4JsVRU"
"607",1256357686490382336,"en","","2020-05-01 22:59:49",1,1,"Thinking how to make your own face mask 😷 click the link to watch the video of Surgeon General shows how to make it. https://t.co/xxo038S15b  Lot more informative videos 👆🏻  #CoronavirusLockdown #coronavirus #facemasks #COVID__19 #COVID #COVID2019india #covidnews"
"608",1256356827920502784,"en","","2020-05-01 22:56:24",0,0,"Here's another way to explain to people why we ALL need to wear a face mask in public. #covid #coronavirus #pandemic https://t.co/pMzDXjGUfY"
"609",1256354057750368256,"en","","2020-05-01 22:45:23",31,128,"One of our @masksnoworg volunteers has just donated her 1,000th mask! Talk about #FridayVibes! Join us by texting MASKS to 50409.  #COVID #MasksNow https://t.co/cIlj5s9YU3"
"610",1256353630833303552,"en","","2020-05-01 22:43:42",0,1,"If you have the right to dismember and kill innocent baby’s I have the right to not wear a mask and go to work.  #prolife #protrump #covid"
"611",1256353140380745728,"en","","2020-05-01 22:41:45",0,4,"I’m looking forward to wearing my #mandatory #covid mask!   Plastic &gt; Cotton   #StaySafeOhio https://t.co/KvOvPYDc8A"
"612",1256351011616292864,"en","","2020-05-01 22:33:17",0,3,"Went to pick up some supplies from my job in highland park ... not one person out of hundreds had a mask on and looked at me as if I had a dead animal strapped across my face.. reopening to 25% capacity doesn’t mean the virus is over #StayAtHome #COVID"
"613",1256349597405937664,"en","","2020-05-01 22:27:40",1,1,"COVID19: NIGERIAN GOVT TO PROSECUTE ANYONE FOUND IN PUBLIC WITHOUT NOSE MASK    https://t.co/zNOxm0a5Yw  #NS10v10 #unveilingPatricia #JoorPartyOnlineSeries  #staysafestayconnected #lockdown #COVID__19 #Covid_19 #covid #COVIDー19 #coronavirus #StayAtHome #hotjist #Nigeria"
"614",1256348212899786752,"en","","2020-05-01 22:22:10",0,1,"Seems like you’d need to have some serious trust issues if you’re driving your car, alone, with a mask on... #COVID"
"615",1256348098147778560,"en","","2020-05-01 22:21:43",0,1,"In case you didn't know that #facemasks are the new MUST HAVE accessories.  #Masks #COVID19 #COVID__19 #COVID #coronavirus #mask4all #facemask   https://t.co/0q2oB86MUP"
"616",1256347488878919680,"en","","2020-05-01 22:19:17",2,1,"Being required to wear a mask is the same as being required to wear a seatbelt when driving, and no one complains about that #Covid"
"617",1256346957502713856,"en","","2020-05-01 22:17:11",0,8,"Walking into the store and forgetting my mask in the car. Leering menacingly at anyone who dares look in my direction. Grrr... LOL. Say something! I am filled with #COVID rage!"
"618",1256346815596642304,"en","","2020-05-01 22:16:37",0,0,"""We're here to send a message to Governor Pritzker that if we don't want to wear a mask we don't have to!"" Former Cook County Commissioner Tony Peraica said.  The protesters are also calling on the governor to reopen the state more quickly. https://t.co/I2597D22oe #Chicago #Covid"
"619",1256346437438357504,"en","","2020-05-01 22:15:07",0,0,"Wear a mask if you have to go out... #ItsNotAboutYou #DontBeAMaskhole😷 #COVID"
"620",1256345554168221696,"en","","2020-05-01 22:11:36",0,3,"New organic mask 😷. Go green #Covid_19 #PPD #COVID #CoronavirusPandemic #COVID2019 https://t.co/anVizT5mmU"
"621",1256345227721392128,"en","","2020-05-01 22:10:18",1,3,"Some Cleveland businesses are preparing to reopen amid #COVID-19, and it is important that everyone continues to take precautions. Get easy, instructions to make a face mask from the Centers for Disease Control and Prevention (CDC): https://t.co/C3TifR3DYM. #COVIDOhioready https://t.co/gn1uL3FCQn"
"622",1256345224726577152,"en","","2020-05-01 22:10:17",0,5,"Just saw a dude at the grocery store who turned a Crown Royal purple bag into a #covid mask. I am thoroughly impressed."
"623",1256344465633148928,"en","","2020-05-01 22:07:17",0,0,"#walmart employee not wearing mask properly.  About a third of Walmart employees and customers either aren't wearing masks or wearing them improperly  The #globalpandemic isnt ending in 2020.  #Covid_19 #COVID2019 #covid #StayAtHome #coronavirus #QuedateEnCasa #Friday https://t.co/Pl7DXL0rix"
"624",1256344111281344512,"en","","2020-05-01 22:05:52",0,0,"To the cis gender white men who get mad about being told they can't enter the store without a mask/ face covering 😡 IT'S THE LAWWWW stop getting ass hurt over it and acting like it's a suggestion because it's not. #covid #WearAMask"
"625",1256342213681991680,"en","","2020-05-01 21:58:20",0,1,"False alarm, folks. It turns out the mask wasn't stolen. The lion took it off himself because being told to wear a mask is ""fascist"" and ""this is just another flu anyways.""  https://t.co/Xhr767oTWt #MedTwitter #COVID #COVIDIOTS  #BreakingNews #StayAtHome"
"626",1256338906586308608,"en","","2020-05-01 21:45:11",0,0,"Capturing Emily capturing #Covid 🗽😷🚷 • • • • #covid19 #chronicles #quaranqueen #quarantinelife #brooklyn #nyc #ny #spring #quarantine #mask #ootd #quarantineootd #newnormal #springhassprung https://t.co/w8WyPErwMA"
"627",1256338436002246656,"en","","2020-05-01 21:43:19",2,3,"I dreamt I was in A&amp;E and Jodie Comer was my nurse. She wouldn't give me a face mask and broke the hospital air con, blaming it on an 11 years old boy in hospital for #Covid. In comparison, she made Villanelle look like an angel. 🤔😂  #QuarantineDreams #StayAtHome #KillingEve https://t.co/z3816OkyKl"
"628",1256337127186595840,"en","","2020-05-01 21:38:07",0,0,"No mask will stop u from getting #COVID unless it's an n95 mask. Unless you're special, health caregiver, first responder, you can't purchase.  The mask u wear represents the loss of your voice, your truth, and prevents oxygen 2 the brain.  It's the new yellow badge 🌟! https://t.co/KdsQDJ0l6e https://t.co/6gTp1G1B4M"
"629",1256333383845601280,"en","","2020-05-01 21:23:14",9,14,"Facemask Hack for people with spectacles and for those who don't want to feel mask on their lips all the time. #covid #corona #StayHome #Islamabad #StaySafe https://t.co/THQLv2N799"
"630",1256332997730525184,"en","","2020-05-01 21:21:42",2,1,"Am I supposed to wear a mask while in my car? I would wear a mask inside of the car under the following circumstances...Read the full answer on our Q&amp;A page.  https://t.co/Eh2DC313c7  #covid #faqs #askthephysician #awareness https://t.co/4Wd9kCf5Tb"
"631",1256332163873558528,"en","","2020-05-01 21:18:24",0,1,"If you look closely, you can see my mask du jour deciding when is the best time of the day to self destruct.  #PPE #covid #WhyDoTheBlueOnesSuck https://t.co/mDj1HrCO1Y"
"632",1256328675613523968,"en","","2020-05-01 21:04:32",0,0,"Isn't it obsolete? ""A medical mask is not required for people who are not sick as there is no evidence of its usefulness in protecting them""   Advice on the use of masks in the community, during home care, &amp; in health care settings #COVID-19: 19 March 2020 https://t.co/dXWybXAm9Y"
"633",1256328282569469952,"en","","2020-05-01 21:02:58",1,1,"COVID-19 is primarily spread through respiratory droplets when an infected person coughs, sneezes or talks. In response to the ongoing COVID-19 outbreak in Nigeria, NCDC advises the use of face masks as an additional layer of physical distancing to  #Covid https://t.co/BYpg97dtl9 https://t.co/ttgkUzZRNd"
"634",1256328193973207040,"en","","2020-05-01 21:02:37",0,0,"End the madness.  End the tyranny.  Stand up for liberty and for our Constitutional rights!  Before it’s too late.  #enough #covid #freedom #tyranny #rights #mask #lockdown   If You Are Still Wondering How Death Camps Happen Just Take a Look Around You https://t.co/7niTwnhS59"
"635",1256326550984642560,"en","","2020-05-01 20:56:05",0,1,"That was bound to happen.  I just painfully pinned my Bluetooth headset to my head with the strap from my breathing mask.  #COVID-19"
"636",1256325563536470016,"en","","2020-05-01 20:52:10",0,1,"Don't miss our new design added for face mask on @TeePublic  get it or lost it link to our store: https://t.co/FlaPKhyPDE #Masks #coronavirus #Corona #CoronaVirusDE #Quarantine #Social_Distancing #COVIDー19 #COVID #Covid_19 #facemasks #facemask #teepublic #whiteprivilege https://t.co/UeYp7ro6M9"
"637",1256324292423241728,"en","{'type': 'Point', 'coordinates': [41.6503, -83.5401]}","2020-05-01 20:47:07",1,1,"Stay Safe 😷 More Life Behind A Mask 🤞🏽💝🙏🏽 . . . . . #art #singing #zodiacsigns #scorpio #leo #streetart #capricornio #cancer #memes #basketball #zodiac #covid #aries #explorepage #taurus #likeforlikes #pisces #libra... https://t.co/HSOK7PzRqY"
